age,experience,education_level,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match_score,years_in_role,promotions,employment_type,location_type,company_size,job_satisfaction,salary
50,9,PhD,Senior,IT,Analyst,4,1,1,40,3,18,2.89415572914891,4.2961706302025355,10,2,Part-time,Rural,Medium,2,54553.146034561156
37,1,Bachelor,Senior,Marketing,Consultant,4,28,6,41,15,5,3.8642949755147877,4.907679327671226,2,4,Part-time,Suburban,Medium,4,78686.4859608488
46,8,Master,Lead,Finance,Consultant,1,49,1,39,15,18,3.160626877964608,2.180090885648499,14,1,Part-time,Suburban,Small,5,73868.30646410916
56,2,PhD,Mid,Finance,Consultant,5,39,1,47,3,17,6.0123259215118585,5.098277211053505,12,2,Contract,Rural,Medium,4,87049.55722657799
21,20,PhD,Mid,Marketing,Manager,2,14,3,36,18,16,1.9740398208899375,8.294226553626338,4,0,Contract,Urban,Small,2,83920.51982285286
28,25,High School,Mid,IT,Consultant,1,21,0,36,16,8,9.399793423135048,8.452535884595886,7,3,Full-time,Rural,Small,3,138623.9256375976
55,7,Bachelor,Lead,HR,Developer,5,30,4,40,12,13,4.001611182965801,4.704073947109273,3,4,Full-time,Urban,Large,3,95984.67291898708
35,1,PhD,Lead,Finance,Manager,2,21,5,33,0,16,2.9707311439522117,5.669274808759182,9,1,Full-time,Suburban,Large,1,28636.062379429455
42,5,Master,Mid,HR,Consultant,4,49,8,49,11,11,5.468948322416481,1.3028529892155096,1,0,Contract,Urban,Large,3,75165.74600216773
34,27,Bachelor,Lead,Sales,Consultant,2,9,9,30,3,6,3.4929803660924446,7.069893008217372,3,2,Part-time,Suburban,Medium,5,122362.22434005175
46,28,Master,Lead,IT,Developer,3,17,7,42,10,3,5.814136777443799,4.641452946521768,1,3,Contract,Urban,Large,2,146128.19439046932
48,25,PhD,Lead,Sales,Manager,2,5,1,47,4,1,4.136582348038769,5.009299147750112,2,2,Contract,Suburban,Medium,4,114471.11317937057
43,24,Master,Mid,Sales,Analyst,3,31,0,38,1,18,2.1886012969213673,8.863054544617881,3,2,Full-time,Suburban,Medium,4,145143.10313375722
34,11,High School,Mid,Sales,Analyst,2,40,1,55,16,5,3.393057178245358,5.156509911045475,3,1,Full-time,Rural,Large,5,69758.28913822836
44,4,Master,Mid,IT,Manager,3,38,6,53,7,13,4.945958604653727,1.190730216050675,9,0,Full-time,Suburban,Large,3,56159.445658724304
22,33,Bachelor,Lead,IT,Consultant,4,43,3,53,5,10,1.2726390383166306,3.0474180178215615,8,4,Part-time,Rural,Small,2,143548.1703374835
46,14,Master,Mid,Marketing,Consultant,5,19,9,38,8,5,7.935782743132858,5.28058552877433,9,1,Part-time,Rural,Small,3,103768.41224246228
34,14,Master,Lead,HR,Analyst,3,36,4,52,12,14,6.596421081313742,4.819566634736821,5,3,Contract,Rural,Medium,1,109519.95792809674
27,22,High School,Junior,HR,Analyst,3,33,6,58,10,17,6.412236465505188,8.743331235524327,8,2,Part-time,Urban,Medium,3,131331.98539260062
23,5,Master,Lead,Marketing,Analyst,4,13,2,38,15,1,5.914449386944893,5.8792375837555,3,3,Full-time,Urban,Large,1,64189.02048452566
43,20,Master,Senior,Marketing,Developer,3,14,9,39,15,2,6.312818550925616,7.206721677236089,8,1,Part-time,Suburban,Large,4,107388.7812449768
38,22,PhD,Mid,Sales,Analyst,1,33,1,57,1,7,9.411867574364985,5.223909673391231,10,1,Part-time,Rural,Small,2,122360.03603160707
58,15,PhD,Mid,Marketing,Developer,4,29,6,31,9,10,1.0771228972966662,4.956901606532484,12,4,Part-time,Rural,Large,1,104888.367593951
55,14,Bachelor,Senior,Finance,Manager,1,43,4,35,11,7,1.4301973869197435,5.016580016269161,8,2,Part-time,Suburban,Medium,3,109225.00457994526
35,24,PhD,Lead,HR,Consultant,4,49,0,44,7,16,2.723440689377221,4.69829412724455,5,1,Full-time,Rural,Large,3,138426.7815223033
45,10,PhD,Junior,Marketing,Analyst,3,36,0,32,10,5,2.5057124199383507,5.847250472687831,4,3,Full-time,Suburban,Small,4,82760.58281389621
57,14,PhD,Senior,Finance,Consultant,1,44,8,40,9,12,2.630750135222644,3.253990615782433,2,4,Contract,Rural,Medium,5,102190.23330556364
48,3,PhD,Senior,Finance,Consultant,3,10,4,35,12,17,7.0474949726378515,9.019496744576388,13,3,Contract,Urban,Small,5,80456.92259152536
30,20,High School,Lead,Finance,Analyst,4,31,0,32,16,16,5.1353497094514875,3.9977699328448564,14,2,Contract,Suburban,Small,3,109205.45536845122
59,12,PhD,Mid,Finance,Analyst,3,6,6,53,6,16,9.926009905012238,2.3277145075961214,4,4,Part-time,Suburban,Medium,5,96692.86644444092
37,21,High School,Lead,Sales,Manager,1,1,8,40,2,19,3.0419732332265035,1.8689543073797061,14,4,Part-time,Urban,Small,2,78388.991890251
59,18,High School,Senior,Finance,Developer,1,7,0,44,19,15,3.7974709092474517,1.1208062360811484,2,4,Full-time,Suburban,Large,5,79973.01003307612
42,33,PhD,Senior,Sales,Developer,3,27,9,42,12,12,9.858166451214842,4.805704707101754,4,0,Contract,Urban,Large,2,138988.287961321
46,13,Master,Mid,Sales,Consultant,2,21,3,49,18,10,8.485823267220223,2.688498896908822,4,4,Full-time,Rural,Small,3,93082.3234247019
45,3,High School,Mid,Finance,Analyst,4,28,2,57,6,2,5.228192986106794,1.1948311232852311,1,3,Contract,Urban,Large,3,55707.00895168796
37,26,Master,Mid,HR,Manager,4,16,4,39,8,7,5.991371969913907,5.680175916605713,13,3,Contract,Urban,Small,3,132213.62568940828
33,28,Master,Lead,Finance,Manager,3,46,6,35,18,13,8.588601285875564,7.119806937856853,13,2,Contract,Suburban,Large,4,167131.47946336112
40,27,PhD,Mid,Finance,Manager,2,23,7,44,12,3,5.328822214416952,1.7717594581999392,8,1,Part-time,Rural,Small,5,118492.86733647835
45,34,Bachelor,Senior,Finance,Manager,1,20,1,54,7,15,2.8542135122387586,5.148286956276936,14,1,Contract,Urban,Large,1,145582.37538092514
24,7,PhD,Senior,HR,Manager,5,38,6,47,17,1,8.456000846989468,7.69265810740672,6,0,Contract,Rural,Medium,1,107407.14966097701
30,15,Bachelor,Junior,IT,Developer,5,25,0,47,1,3,5.839952421480791,9.872261389075826,13,4,Part-time,Urban,Medium,3,145807.21756199363
23,29,Bachelor,Lead,IT,Developer,3,28,6,36,17,10,2.3773833744743915,7.004713101783048,5,0,Contract,Suburban,Large,5,130868.50832744042
38,17,PhD,Junior,Sales,Developer,2,5,7,44,17,15,5.5502724806595785,3.203555957285685,4,2,Part-time,Urban,Small,2,91956.88807841108
56,1,PhD,Senior,Sales,Analyst,2,21,1,47,10,6,4.7188304253717295,7.448982758010996,14,2,Part-time,Urban,Large,1,54012.52764277968
42,12,Bachelor,Junior,HR,Consultant,4,18,8,47,0,15,8.891582786935821,6.38136484137847,3,1,Full-time,Rural,Small,3,104878.57182961496
54,3,PhD,Senior,Marketing,Manager,1,47,0,49,13,7,2.134498882246331,2.9061935972339294,7,2,Part-time,Urban,Large,1,63231.38287449191
28,25,Bachelor,Junior,IT,Analyst,2,6,5,38,15,5,8.87688824003223,8.659997432627993,1,4,Part-time,Suburban,Large,1,132798.38061351195
39,24,Master,Mid,Sales,Manager,5,29,0,53,10,4,5.609899151292562,4.846639845048408,7,3,Part-time,Suburban,Medium,1,131702.69246265944
57,29,PhD,Junior,IT,Developer,1,19,2,31,0,18,4.639279869830329,9.657798892607133,0,2,Contract,Urban,Small,3,154783.52054405396
26,10,Master,Mid,HR,Analyst,1,33,5,37,6,3,2.457704659626463,7.5061090670300015,9,0,Full-time,Urban,Small,3,67688.9808590982
46,6,High School,Mid,HR,Developer,3,1,2,49,15,17,7.3073616637481145,6.801068391686399,0,4,Contract,Rural,Small,4,73999.440851729
54,30,Master,Lead,Marketing,Manager,2,45,7,31,13,18,9.341260381990365,7.555175537289057,2,2,Part-time,Rural,Small,4,170820.86869753056
26,9,Master,Mid,Marketing,Manager,3,3,4,40,14,18,4.378396185093878,5.302873169363994,4,2,Part-time,Suburban,Small,4,65858.21907872187
57,12,Bachelor,Mid,HR,Consultant,2,42,1,55,13,2,3.174265006037501,5.547038300215066,13,4,Full-time,Rural,Medium,1,114555.77755299464
53,30,Master,Junior,Sales,Manager,4,21,3,36,10,13,5.993802252992413,8.660866469002695,5,2,Full-time,Urban,Large,5,164470.83073458998
42,6,PhD,Senior,IT,Developer,3,35,8,35,15,15,8.165673535904833,7.128356829791525,3,3,Part-time,Suburban,Small,3,81810.5451293488
41,19,Bachelor,Lead,Finance,Manager,3,41,3,59,18,5,1.0339092509547974,9.075189926724775,6,1,Part-time,Rural,Small,4,109400.72720352422
26,3,High School,Mid,Marketing,Consultant,5,40,9,39,16,3,6.682396927558862,9.017440782168418,6,4,Contract,Suburban,Large,5,101784.01122266114
26,6,PhD,Lead,Finance,Consultant,3,3,9,34,5,5,6.368644006287678,9.788410306398243,1,0,Part-time,Urban,Medium,4,65188.07472273137
24,0,High School,Junior,Sales,Developer,2,25,7,40,10,5,3.8633696722374404,7.301931929608008,1,2,Contract,Rural,Medium,4,33075.979120868345
50,12,Master,Mid,Marketing,Analyst,5,45,4,30,16,5,5.062807032444733,5.520715458955678,1,1,Full-time,Urban,Medium,5,91718.57399084017
31,21,PhD,Junior,Finance,Manager,3,38,9,31,8,3,3.222669017456388,2.496805301881741,14,0,Contract,Urban,Large,4,106028.30426132817
50,20,PhD,Lead,Sales,Consultant,3,45,0,53,17,3,8.108971641566585,7.348425036826756,13,0,Part-time,Suburban,Large,1,134994.49379232217
51,21,High School,Junior,IT,Manager,4,20,6,30,16,18,6.710814400294969,3.6241994508393764,14,3,Contract,Suburban,Medium,1,128530.59779955941
44,27,PhD,Lead,Sales,Manager,3,44,2,48,11,4,5.794404598350868,3.546528112335981,1,1,Contract,Suburban,Medium,1,156083.49902858317
29,8,PhD,Junior,Marketing,Analyst,1,45,9,31,4,1,4.532735785760445,3.144589988032613,12,4,Full-time,Rural,Large,2,75512.3359151468
23,25,PhD,Lead,HR,Consultant,5,34,7,50,10,16,3.622459474186589,8.87609851616305,8,1,Contract,Rural,Medium,4,133998.82344092728
51,8,Master,Senior,IT,Manager,1,21,2,49,3,8,8.404628374390882,8.811680020139423,13,1,Part-time,Suburban,Small,2,80085.17529252861
57,14,High School,Junior,Finance,Consultant,5,48,0,58,3,17,5.062669033902121,6.678734003830524,4,0,Contract,Rural,Large,3,91062.43725517104
56,9,PhD,Junior,Marketing,Developer,4,23,4,52,2,8,5.513026778575055,5.256828832336622,10,3,Contract,Rural,Medium,5,86637.37336998238
44,23,Bachelor,Senior,HR,Developer,3,6,1,50,16,7,5.687458574866675,7.049030140889191,7,3,Contract,Suburban,Small,3,120042.44399179988
51,7,Bachelor,Senior,Sales,Manager,3,13,3,53,6,8,5.035302418884188,6.4650650526855165,4,1,Part-time,Urban,Large,2,74650.44605473502
26,23,Bachelor,Junior,HR,Consultant,3,49,0,33,3,12,3.304795836145814,4.741608234910486,12,1,Contract,Rural,Large,1,134578.81824517853
22,15,Bachelor,Senior,Marketing,Manager,5,23,8,41,12,16,2.083063962187468,4.416677807370709,10,2,Part-time,Rural,Small,4,98280.55806322633
40,25,Master,Mid,Marketing,Consultant,3,9,5,51,11,12,1.8868354045096662,4.445148773308151,4,0,Contract,Urban,Large,4,103415.28645074925
48,26,PhD,Lead,HR,Consultant,1,17,7,49,0,19,7.817162710066198,6.302200628404345,0,4,Full-time,Urban,Medium,1,140529.9814057829
31,3,High School,Lead,Sales,Analyst,3,2,3,47,18,10,3.011750400713602,6.829024205087433,5,4,Full-time,Urban,Large,4,50167.782622085884
24,23,PhD,Lead,HR,Analyst,4,19,8,30,19,7,1.5010553345857802,5.065675781638978,3,3,Full-time,Suburban,Medium,5,117339.53123524408
35,18,Master,Mid,Marketing,Analyst,1,19,1,59,17,12,8.177656660262974,9.718223051917388,14,0,Part-time,Urban,Small,5,107318.53113904186
26,9,Bachelor,Senior,Marketing,Manager,3,7,8,59,10,5,2.3865548757458317,1.7546114620403293,2,3,Part-time,Suburban,Small,5,59908.78629666356
50,24,Master,Senior,Finance,Analyst,3,42,4,30,19,16,6.626314825600186,4.123423233583993,5,4,Part-time,Urban,Large,3,139850.92803685216
58,17,PhD,Junior,Finance,Analyst,2,42,5,53,2,9,4.047789443030769,4.771672148128968,1,1,Contract,Urban,Small,1,95812.0673808809
22,18,High School,Senior,IT,Developer,5,20,2,43,16,7,2.138322310221785,1.152292091184488,7,0,Part-time,Suburban,Small,5,75901.34875594427
35,9,Master,Junior,Marketing,Consultant,1,9,3,33,11,14,4.730328813289239,4.284614689014027,0,0,Part-time,Suburban,Large,2,52621.29178227102
31,32,High School,Mid,Finance,Consultant,2,17,5,34,9,11,1.1332797501936263,3.463389254555583,11,2,Part-time,Urban,Medium,5,135368.529250256
28,4,Master,Lead,HR,Analyst,4,27,6,40,7,7,8.569404842613043,5.554326432047327,8,1,Part-time,Urban,Large,3,55150.576164950035
46,34,High School,Lead,Sales,Consultant,5,47,0,53,14,10,5.621481652076715,4.027694924649423,7,1,Full-time,Urban,Large,2,160839.38408127244
25,33,High School,Lead,HR,Developer,1,2,6,57,4,9,2.2524400981716566,7.5356392145181506,0,3,Contract,Rural,Medium,1,159034.93877158937
26,32,Bachelor,Senior,Sales,Developer,3,36,0,52,3,4,3.132822865500862,5.589392458668836,9,0,Full-time,Urban,Medium,1,141309.35920024262
46,20,High School,Junior,Finance,Analyst,1,19,4,42,19,16,5.03177672924674,2.1678601014663794,11,3,Contract,Suburban,Medium,5,101496.7012366829
24,16,Bachelor,Junior,IT,Developer,3,17,5,45,18,10,2.699824445339938,7.750551917299125,14,1,Contract,Rural,Large,2,112663.31682063603
39,21,PhD,Mid,HR,Consultant,5,5,1,53,3,19,3.417392453509773,1.8930600647440894,8,2,Full-time,Suburban,Medium,2,103261.78779809776
40,14,PhD,Senior,HR,Manager,3,39,9,42,14,17,5.809470078117369,8.551442512714218,1,0,Part-time,Rural,Small,5,106920.23168714516
53,34,Bachelor,Mid,HR,Consultant,4,18,8,53,16,9,8.49348111734547,9.382799746775975,2,1,Full-time,Rural,Medium,5,158342.49486106707
40,27,Bachelor,Junior,Sales,Manager,3,7,9,51,11,13,4.616557171209287,3.9020076116636853,1,2,Contract,Suburban,Small,4,123616.36723400968
32,6,Master,Junior,Finance,Analyst,4,17,5,55,2,1,7.452777461981935,9.335283699366379,12,4,Contract,Rural,Medium,4,92595.79332549791
21,31,Master,Lead,HR,Manager,5,39,6,31,9,2,8.890157921145835,8.137073432102845,13,1,Part-time,Suburban,Small,5,178872.13436580048
46,10,Master,Senior,HR,Developer,5,36,9,45,14,13,2.946708462665458,9.30192049903393,7,4,Full-time,Urban,Small,3,120921.44581970022
34,9,PhD,Junior,IT,Consultant,1,40,7,35,9,9,8.264727733619441,6.996431232287629,1,3,Contract,Rural,Small,4,96323.652648433
58,8,Master,Lead,IT,Manager,4,45,9,43,17,7,7.816619784979246,3.120796354792797,9,4,Full-time,Suburban,Small,5,101756.18997878059
57,13,High School,Senior,Finance,Consultant,4,4,0,30,0,16,4.212435681533215,9.050709132198753,1,1,Part-time,Rural,Small,2,69152.90068112253
31,12,High School,Mid,Finance,Analyst,2,38,7,46,2,19,9.905679635507804,2.6583856855366936,14,4,Part-time,Suburban,Medium,4,81100.8051874772
56,24,Master,Senior,Marketing,Analyst,2,25,3,40,11,7,3.3631513429236133,2.9175449591578198,0,0,Contract,Urban,Large,3,115452.08698163809
33,1,High School,Senior,IT,Developer,2,5,9,48,0,6,3.29322939428526,3.4395669112632734,6,1,Part-time,Urban,Large,1,5736.406924326762
23,34,PhD,Junior,Marketing,Analyst,3,30,7,32,2,18,7.95033248187878,3.7382168033792618,11,2,Contract,Rural,Large,2,162519.5696457557
53,6,High School,Junior,Sales,Manager,2,12,5,40,2,19,4.911915862459757,5.630316779179275,1,4,Contract,Rural,Large,3,68163.07192698403
26,20,PhD,Senior,Marketing,Analyst,4,4,8,58,4,11,3.9771549530293893,7.421116243906397,9,0,Part-time,Suburban,Large,3,112820.62711200645
30,17,Bachelor,Junior,HR,Developer,3,24,3,34,18,12,2.6079652480519266,9.335873569606154,4,3,Part-time,Suburban,Small,3,112203.86177706043
25,2,Bachelor,Junior,Marketing,Consultant,5,29,1,46,0,10,7.887991878410896,1.7959382860195219,4,3,Full-time,Rural,Medium,2,85788.36610004671
43,10,Bachelor,Junior,Finance,Consultant,1,9,1,55,3,13,8.076896255224693,9.589324260054124,2,4,Full-time,Suburban,Small,3,91588.11892225264
30,23,Bachelor,Lead,Sales,Analyst,2,4,4,51,3,12,6.099076029071264,9.291906703871321,2,3,Contract,Suburban,Medium,1,135891.40783715987
22,18,High School,Lead,HR,Manager,5,24,9,36,16,10,9.615822518722355,1.4859936296293506,12,2,Full-time,Suburban,Medium,4,96964.26481647855
33,3,Master,Senior,Marketing,Developer,4,14,8,39,13,18,3.863469433803888,4.242890239224065,11,1,Contract,Rural,Medium,2,27313.787934795866
22,25,High School,Junior,Sales,Manager,1,5,2,57,17,4,2.976571409314035,8.318290512694027,2,0,Part-time,Urban,Medium,3,106966.74749767683
40,31,PhD,Lead,Sales,Developer,5,18,7,58,0,5,7.097200920410157,6.50418890931461,5,4,Part-time,Urban,Large,5,149448.9104115449
21,32,High School,Senior,HR,Analyst,1,42,3,40,15,5,7.825677767197343,8.011845490435935,13,3,Full-time,Suburban,Medium,4,167081.70428444425
57,2,High School,Junior,Marketing,Developer,2,19,5,32,2,12,3.0241537349664016,7.471300049108987,3,1,Contract,Rural,Medium,2,46094.601750586975
29,8,PhD,Mid,Sales,Developer,4,12,9,49,8,3,1.689496878350019,5.470931018144472,12,2,Contract,Suburban,Large,5,73107.75410161483
37,7,Bachelor,Junior,Sales,Analyst,1,18,5,39,3,8,8.294648379277348,1.3709624135652958,2,3,Full-time,Urban,Small,5,54372.96311570331
29,32,Bachelor,Junior,IT,Manager,5,17,2,56,4,2,9.788517762814111,6.258413818580509,1,3,Contract,Suburban,Small,3,170969.6097565725
31,5,Bachelor,Lead,Sales,Analyst,2,30,4,39,10,18,6.802050574650559,1.4370998775336639,12,0,Contract,Urban,Small,2,61836.34421315968
35,3,Master,Senior,IT,Developer,2,24,2,43,8,9,3.500802101295047,6.433540457816178,2,2,Part-time,Rural,Small,3,56028.40533992864
44,12,PhD,Senior,Marketing,Analyst,5,11,0,41,2,13,9.970053476975128,8.203697762443104,3,2,Contract,Suburban,Medium,1,109731.66212117282
58,1,PhD,Lead,Marketing,Developer,5,35,6,44,5,7,9.039399726403698,6.264925738317268,5,4,Contract,Rural,Large,5,75455.42474897747
55,4,High School,Junior,Marketing,Analyst,1,23,3,39,10,10,5.620425816522645,9.973196241055273,3,0,Contract,Suburban,Large,1,58847.28814096795
50,26,Master,Mid,Finance,Consultant,3,17,6,59,8,9,8.427891563576503,5.102798501623898,7,4,Full-time,Suburban,Small,3,127692.07509860779
51,31,Bachelor,Junior,Marketing,Consultant,2,1,2,39,14,15,8.342384709366701,7.739447172435887,2,0,Full-time,Suburban,Large,4,158921.11266030138
25,20,Master,Junior,Sales,Analyst,1,15,4,55,2,5,9.413190727061496,7.004919625677167,11,2,Full-time,Suburban,Medium,5,127126.61930742106
34,7,PhD,Mid,HR,Manager,5,32,4,48,0,12,8.56831459396114,9.922885224022792,2,0,Contract,Suburban,Small,4,110545.035023583
31,7,PhD,Lead,IT,Developer,1,9,1,30,19,1,6.79311312361448,7.418971045693946,2,0,Contract,Rural,Medium,2,72778.0432666333
29,2,High School,Senior,Finance,Consultant,5,15,9,53,18,12,6.483733470608566,2.4762765831345046,7,0,Full-time,Rural,Medium,5,41026.56599272957
54,2,High School,Lead,Marketing,Manager,4,28,1,58,13,6,5.2062155949845055,9.599659357755169,3,1,Full-time,Urban,Medium,1,55066.366270098435
32,21,PhD,Lead,Marketing,Developer,5,24,3,55,16,19,6.638370759736816,7.009995038011851,0,1,Contract,Suburban,Medium,4,120560.99802436146
55,5,Bachelor,Junior,HR,Consultant,5,35,3,39,13,19,8.156949278773444,1.534044077257509,1,2,Contract,Urban,Medium,2,80402.07749098803
55,1,Bachelor,Senior,HR,Consultant,5,22,3,31,16,16,9.72133863672298,6.918114752061512,12,0,Part-time,Rural,Small,5,62835.436595200146
21,22,Master,Senior,Finance,Analyst,3,27,5,46,13,19,5.205586223639081,8.948074660072976,13,2,Full-time,Urban,Medium,2,106933.42303995814
42,1,PhD,Lead,IT,Developer,5,19,1,59,11,3,6.1628788268988135,6.193376757910226,9,1,Contract,Rural,Small,1,66779.94911175885
49,16,PhD,Mid,Marketing,Manager,2,45,5,53,15,10,5.003249455529036,4.186176742288101,12,0,Full-time,Suburban,Large,5,80989.84167454338
28,34,Bachelor,Lead,Finance,Manager,2,12,6,36,0,18,7.016397588850636,8.388186706635544,12,4,Full-time,Urban,Medium,2,160779.86241106628
31,33,Bachelor,Mid,Sales,Manager,1,20,9,36,12,13,6.669284536551336,8.042608073852465,13,1,Full-time,Urban,Medium,3,166882.93281987184
57,22,PhD,Senior,Sales,Developer,3,1,2,49,5,18,1.1605041117426098,5.897639388081707,1,1,Part-time,Urban,Large,5,97055.77407357305
34,29,High School,Lead,Finance,Manager,1,21,7,56,16,3,5.8704540319059255,2.3892559290631032,13,1,Contract,Urban,Small,5,132980.63824214612
50,7,PhD,Junior,Marketing,Manager,2,49,1,38,11,3,1.7963820612911263,3.2588783697086323,2,0,Contract,Suburban,Medium,5,66708.15948106564
55,21,PhD,Lead,Finance,Manager,2,45,7,51,18,12,1.237452562049845,7.646355749674951,5,3,Full-time,Rural,Large,5,115001.77062022494
41,4,Bachelor,Senior,Marketing,Analyst,4,1,4,31,5,7,8.120774458762284,8.254739488554348,7,4,Contract,Rural,Large,3,84671.56494478238
57,12,Bachelor,Junior,HR,Analyst,5,10,1,43,6,8,3.3278487594337047,3.513387502368908,11,4,Part-time,Suburban,Medium,1,86806.91088269909
25,28,High School,Junior,Finance,Developer,2,47,6,46,0,9,4.065895695585693,4.31186569468108,0,2,Full-time,Rural,Small,3,125553.15093956052
39,30,High School,Mid,Marketing,Developer,1,32,1,30,0,14,1.5767612884365958,1.6986869672481562,8,0,Part-time,Urban,Small,3,99863.61278088088
34,15,Master,Junior,Finance,Manager,1,39,5,38,4,5,2.6155023444491556,7.421157535298498,0,1,Part-time,Suburban,Medium,2,99116.59107242787
46,29,PhD,Junior,Finance,Analyst,5,22,9,49,5,19,7.890443364320131,1.032197901400282,9,3,Contract,Rural,Large,4,164774.83186089073
24,15,Bachelor,Lead,Marketing,Consultant,5,18,2,50,15,16,5.441777472093588,1.4188736909716126,1,0,Contract,Suburban,Medium,4,72668.20228048724
45,11,High School,Senior,Marketing,Consultant,4,48,8,48,15,12,8.926016162951335,1.0390966100568093,2,0,Part-time,Suburban,Small,2,79880.06024528289
45,16,Master,Mid,IT,Manager,3,46,2,33,13,4,4.5751791832015165,6.807876250038551,6,3,Contract,Rural,Large,3,122148.01255992214
38,15,Master,Lead,Finance,Manager,1,32,2,57,0,8,3.418306621788414,4.756484149304919,8,1,Part-time,Rural,Medium,2,73588.54715533345
28,11,Bachelor,Junior,Sales,Analyst,5,27,4,37,12,7,4.128398330127858,3.677920852089972,2,0,Part-time,Suburban,Large,5,102492.08628566946
59,7,Bachelor,Junior,Finance,Analyst,1,28,6,42,19,15,7.41494614165214,9.214309093213993,7,4,Full-time,Suburban,Small,2,83208.95561918108
34,19,Master,Mid,Finance,Analyst,5,18,7,33,9,6,5.995051051010375,2.73522515208946,14,4,Part-time,Rural,Small,2,110838.74166271505
52,2,High School,Senior,Marketing,Developer,2,39,6,38,9,5,9.13772086797185,4.504312093432605,8,3,Part-time,Suburban,Small,5,64990.80712828545
58,15,Master,Mid,Finance,Developer,1,49,8,38,8,14,6.4195189244999495,9.462806208349765,9,1,Contract,Rural,Medium,4,122343.6618497
53,29,PhD,Lead,Finance,Manager,2,29,4,51,12,13,5.437163876333528,4.843959065533381,6,3,Full-time,Suburban,Large,5,164106.72090998897
43,22,PhD,Mid,Sales,Developer,1,18,9,47,2,10,8.071774514980596,5.99224317082352,3,0,Contract,Suburban,Medium,1,102091.71411501354
35,27,Bachelor,Junior,Marketing,Analyst,3,44,2,41,17,18,9.527804656601006,1.7230317991253883,3,4,Full-time,Suburban,Medium,2,160028.96312071814
53,4,High School,Lead,Finance,Analyst,4,8,5,39,19,4,4.202613201204735,8.11149748204116,3,2,Contract,Rural,Medium,2,51624.90130065323
45,19,High School,Junior,HR,Developer,2,31,4,40,1,8,3.248885891489299,4.8048289937941435,5,3,Part-time,Urban,Medium,4,118602.5834618687
37,0,PhD,Senior,IT,Consultant,5,34,3,36,16,11,6.545956566647253,8.20463612138635,3,2,Full-time,Rural,Large,3,91187.1105587293
53,29,Master,Junior,Sales,Manager,3,7,1,38,18,17,5.489855390384929,3.284178783003929,4,2,Full-time,Suburban,Large,5,141213.72175026932
22,20,Bachelor,Junior,Finance,Consultant,1,36,6,35,12,18,9.90267017378305,4.802308755052691,8,4,Full-time,Urban,Medium,3,130139.35457861
34,19,Master,Mid,HR,Manager,2,18,4,48,12,11,5.1612560573296,8.078940427285094,11,3,Full-time,Urban,Medium,1,104191.728752779
59,5,Master,Junior,Finance,Consultant,1,38,3,45,0,16,1.6689839622431126,9.764899903392758,6,2,Contract,Suburban,Small,5,72757.9300204862
26,21,Master,Lead,Finance,Developer,1,9,7,59,1,12,9.796321546998723,1.5366297194854197,7,0,Contract,Rural,Small,1,90825.32432095801
26,17,High School,Lead,Marketing,Manager,1,9,8,44,0,13,8.59228251034186,8.312105596770138,4,1,Full-time,Urban,Large,1,95997.91462033968
23,7,PhD,Senior,Marketing,Manager,4,46,8,36,4,16,2.60425129562167,3.706201608643992,4,1,Full-time,Urban,Small,1,76539.50513507264
27,31,High School,Lead,Marketing,Manager,4,8,2,45,2,1,9.141447278015823,5.956689528019649,12,4,Full-time,Rural,Large,5,157509.1539682099
28,32,PhD,Mid,HR,Analyst,5,35,2,34,6,16,4.066001387395701,3.6108303845567313,10,3,Contract,Rural,Large,5,164737.51731851263
35,15,Bachelor,Senior,Finance,Analyst,2,18,4,45,12,15,4.39400786081,6.521009253111912,6,3,Full-time,Urban,Large,4,104233.98600197911
49,11,Bachelor,Lead,IT,Consultant,3,5,4,30,17,6,9.157523341259434,4.18422547579578,10,1,Full-time,Rural,Small,2,76647.62473113107
53,33,Master,Mid,Sales,Developer,3,14,9,48,6,12,5.771040085317837,4.002534018799134,12,0,Full-time,Urban,Small,3,140870.9880636398
50,13,PhD,Lead,Marketing,Analyst,3,28,1,34,0,8,2.2398663645866765,1.3414448164234196,13,1,Contract,Suburban,Large,3,87047.1972642853
59,32,PhD,Lead,Marketing,Manager,1,30,0,36,4,7,4.321505434076236,2.3226436531343038,11,1,Part-time,Rural,Large,1,127133.61445782005
47,22,PhD,Junior,Finance,Analyst,4,4,7,48,16,2,7.498877016410927,9.25370378978931,7,3,Part-time,Urban,Medium,5,130290.9399267744
56,1,Master,Lead,Finance,Developer,2,39,2,51,7,12,2.5676576926121504,9.984496859859217,8,2,Contract,Rural,Large,5,56313.005336546164
49,20,Master,Lead,HR,Analyst,1,20,0,34,14,14,6.312080776657229,8.024685182826458,14,0,Part-time,Rural,Large,1,110484.51582739962
58,1,Bachelor,Mid,HR,Manager,4,25,0,58,19,16,7.257467196499752,3.581313622961381,13,3,Full-time,Urban,Medium,2,64953.29646338012
53,26,High School,Mid,Marketing,Consultant,4,28,1,46,3,11,4.094682179883214,4.622006245992333,1,1,Full-time,Suburban,Large,3,132353.07593505672
57,8,PhD,Junior,Finance,Manager,2,12,5,55,1,9,7.244926198374901,7.655531094154744,2,2,Contract,Urban,Large,4,67740.08810690489
